Time of Day,Process Name,PID,Operation,Path,Result,Detail
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,SUCCESS,
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocServer32,SUCCESS,
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\Elevation,NAME NOT FOUND,Desired Access: Read
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\AppID,NAME NOT FOUND,Length: 112
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\(Default),BUFFER OVERFLOW,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\(Default),SUCCESS,"Type: REG_SZ, Length: 74, Data: Windows Media SDK HTTP Source Plugin"
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\(Default),BUFFER OVERFLOW,Length: 12
47:58.2,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3}\(Default),SUCCESS,"Type: REG_SZ, Length: 74, Data: Windows Media SDK HTTP Source Plugin"
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Query: Name
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Query: Name
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,
47:58.2,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,Desired Access: Read
47:58.2,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.2,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.2,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{566A2EFF-5651-4020-AC1A-EB48E4571EA3},SUCCESS,
47:58.3,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InprocServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 88, Data: ""%ProgramFiles%\Windows Defender\MpOav.dll"""
47:58.3,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InprocServer32,SUCCESS,Desired Access: Query Value
47:58.3,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InprocServer32,SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.3,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{2781761E-28E0-4109-99FE-B9D127C57AFE}\InprocServer32,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\TreatAs,NAME NOT FOUND,Desired Access: Read
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\LocalServer32,NAME NOT FOUND,Desired Access: Read
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\InprocServer32,NAME NOT FOUND,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\InprocServer32,NAME NOT FOUND,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),BUFFER OVERFLOW,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 64, Data: %SystemRoot%\system32\mlang.dll"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 64, Data: %SystemRoot%\system32\mlang.dll"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),BUFFER OVERFLOW,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 64, Data: %SystemRoot%\system32\mlang.dll"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32\(Default),SUCCESS,"Type: REG_EXPAND_SZ, Length: 64, Data: %SystemRoot%\system32\mlang.dll"
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocServer32,SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocServer32,SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InProcServer32,SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\Elevation,NAME NOT FOUND,Desired Access: Read
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\AppID,NAME NOT FOUND,Length: 112
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\(Default),BUFFER OVERFLOW,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\(Default),SUCCESS,"Type: REG_SZ, Length: 46, Data: Multi Language Support"
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\(Default),BUFFER OVERFLOW,Length: 12
47:58.0,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646}\(Default),SUCCESS,"Type: REG_SZ, Length: 46, Data: Multi Language Support"
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Query: Name
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Query: Name
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,
47:58.0,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,Desired Access: Read
47:58.0,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.0,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.0,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{275C23E2-3747-11D0-9FEA-00AA003F8646},SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\TreatAs,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\TreatAs,NAME NOT FOUND,Desired Access: Read
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer32,NAME NOT FOUND,Desired Access: Read
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\LocalServer,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\ThreadingModel,SUCCESS,"Type: REG_SZ, Length: 10, Data: Both"
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\InprocServer32,NAME NOT FOUND,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\(Default),SUCCESS,"Type: REG_SZ, Length: 66, Data: C:\Windows\SysWOW64\WMNetMgr.dll"
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\(Default),BUFFER OVERFLOW,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32\(Default),SUCCESS,"Type: REG_SZ, Length: 66, Data: C:\Windows\SysWOW64\WMNetMgr.dll"
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocServer32,SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler32,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\InprocHandler,NAME NOT FOUND,Desired Access: Query Value
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\Elevation,NAME NOT FOUND,Desired Access: Read
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\AppID,NAME NOT FOUND,Length: 112
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\ActivateOnHostFlags,NAME NOT FOUND,Length: 16
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\(Default),BUFFER OVERFLOW,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\(Default),SUCCESS,"Type: REG_SZ, Length: 58, Data: WMSDK NamespaceFactory Class"
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\(Default),BUFFER OVERFLOW,Length: 12
47:58.1,1.exe,4296,RegQueryValue,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2}\(Default),SUCCESS,"Type: REG_SZ, Length: 58, Data: WMSDK NamespaceFactory Class"
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203B1EED-DB9F-40FB-87BD-1990982017D2},SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,Query: Name
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.1,1.exe,4296,RegCloseKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,
47:58.1,1.exe,4296,RegOpenKey,HKCR\WOW6432Node\CLSID\{203B1EED-DB9F-40FB-87BD-1990982017D2},SUCCESS,Desired Access: Read
47:58.1,1.exe,4296,RegSetInfoKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,"Query: HandleTags, HandleTags: 0x401"
47:58.1,1.exe,4296,RegQueryKey,HKCR\WOW6432Node\CLSID\{203b1eed-db9f-40fb-87bd-1990982017d2},SUCCESS,Query: Name
